Image Name,image_id,Gender,Pitch Angle,section
1f7e0922-51e8-519a-a3d3-e695e3d898d9.jpg,1f7e0922-51e8-519a-a3d3-e695e3d898d9,Woman,4.56951952,Real Estate
3f814042-695a-567e-8b00-104e333db494.jpg,3f814042-695a-567e-8b00-104e333db494,Man,15.46646404,Television
3f6d381f-4daf-5d5f-9518-7449bad45588.jpg,3f6d381f-4daf-5d5f-9518-7449bad45588,Woman,-4.533978462,Technology
5d229973-a1b8-5247-bb37-3193fccbc2aa.jpg,5d229973-a1b8-5247-bb37-3193fccbc2aa,Man,-0.734787881,Movies
4a04c1e0-6091-5dfd-bf6e-3b3f24e95cbc.jpg,4a04c1e0-6091-5dfd-bf6e-3b3f24e95cbc,Man,11.04434013,Sports
2a0a7e1d-d489-5a4f-9ad2-f92b4354e11c.jpg,2a0a7e1d-d489-5a4f-9ad2-f92b4354e11c,Man,6.982952118,Music
4c1a0138-0db3-5536-8260-c61083312b1f.jpg,4c1a0138-0db3-5536-8260-c61083312b1f,Man,3.678688765,Your Money
4d150301-2c8e-546e-a05e-f0cbe389eb8e.jpg,4d150301-2c8e-546e-a05e-f0cbe389eb8e,Man,5.170032978,Sports
4fedafc6-a4bf-593b-943d-b66a5b8cb9d1.jpg,4fedafc6-a4bf-593b-943d-b66a5b8cb9d1,Man,-10.231287,Well
5ea4c85b-5bd8-5e90-89e1-55760c9628f3.jpg,5ea4c85b-5bd8-5e90-89e1-55760c9628f3,Man,5.814084053,Art & Design
03c88ee3-065c-5a1c-8c1f-d82d815e82ee.jpg,03c88ee3-065c-5a1c-8c1f-d82d815e82ee,Woman,-4.358642578,Movies
4f7737ca-2386-5cb0-9111-b2c0b75e6dd7.jpg,4f7737ca-2386-5cb0-9111-b2c0b75e6dd7,Man,30.0071125,Theater
4dec8d88-d485-5220-93f6-e763edf1af70.jpg,4dec8d88-d485-5220-93f6-e763edf1af70,Man,5.934244633,Music
1dfb7f47-2809-590d-9249-c772158a5656.jpg,1dfb7f47-2809-590d-9249-c772158a5656,Man,8.849900246,Television
03acfd9a-e04d-5082-a931-11c9b5b80466.jpg,03acfd9a-e04d-5082-a931-11c9b5b80466,Man,13.12653446,Opinion
05c6e81c-fb3d-5c9d-aa1e-f7f974d9a1e2.jpg,05c6e81c-fb3d-5c9d-aa1e-f7f974d9a1e2,Woman,9.220101357,Music
4f15e041-8062-5dc8-904f-2b2bf3b96295.jpg,4f15e041-8062-5dc8-904f-2b2bf3b96295,Man,4.414739609,Movies
2dcb576a-0e91-52e9-923b-8dfcf39bc856.jpg,2dcb576a-0e91-52e9-923b-8dfcf39bc856,Man,3.670499563,Books
4d3d64f8-3f13-519a-92e6-a441e737ffa1.jpg,4d3d64f8-3f13-519a-92e6-a441e737ffa1,Man,-25.81645012,Technology
00e0777d-7f68-525f-9959-ef5567613aec.jpg,00e0777d-7f68-525f-9959-ef5567613aec,Woman,4.039025784,Media
1a83c3a4-fac9-51bf-a5e6-177b7951b91c.jpg,1a83c3a4-fac9-51bf-a5e6-177b7951b91c,Man,3.197032928,Music
0ce90b93-b12f-5da7-98e5-8dda63073a4a.jpg,0ce90b93-b12f-5da7-98e5-8dda63073a4a,Woman,6.765361309,Fashion & Style
2f83f857-bf2d-5d5e-be95-7603c36ec264.jpg,2f83f857-bf2d-5d5e-be95-7603c36ec264,Man,21.00361824,Television
1ec5a1b0-d658-5e14-bd76-103a60b0486a.jpg,1ec5a1b0-d658-5e14-bd76-103a60b0486a,Woman,1.938553214,Books
1fec0426-8a4f-58c4-ba11-667143396dd9.jpg,1fec0426-8a4f-58c4-ba11-667143396dd9,Man,14.03552914,Opinion
3d976cf0-8594-5d1e-9e48-30a794bbdac8.jpg,3d976cf0-8594-5d1e-9e48-30a794bbdac8,Man,5.416618824,Real Estate
2dcd5b4c-b3ab-5c40-a212-ffa749753290.jpg,2dcd5b4c-b3ab-5c40-a212-ffa749753290,Man,23.59436417,Opinion
6a27e062-b0cd-5cde-a2ac-3237cbb2947c.jpg,6a27e062-b0cd-5cde-a2ac-3237cbb2947c,Man,-9.878000259,Movies
4db222d5-f18f-5690-aca6-48aa86d2a636.jpg,4db222d5-f18f-5690-aca6-48aa86d2a636,Man,-3.17098856,Technology
4a1b01f8-a175-5995-99a9-b4def797574e.jpg,4a1b01f8-a175-5995-99a9-b4def797574e,Man,1.141894698,Sports
1fa467c3-847c-5f70-ae80-197ed52ed00c.jpg,1fa467c3-847c-5f70-ae80-197ed52ed00c,Man,0.44711557,Opinion
02cc717e-114d-5d09-9901-4f4345f68d15.jpg,02cc717e-114d-5d09-9901-4f4345f68d15,Man,8.976044655,Books
5e6c36e8-e074-56d1-a7bf-548f3924448d.jpg,5e6c36e8-e074-56d1-a7bf-548f3924448d,Man,-3.038820028,Style
3d6d9ba3-da58-572e-ba30-c57b1f53ad3b.jpg,3d6d9ba3-da58-572e-ba30-c57b1f53ad3b,Man,16.64330482,Movies
4ef68605-67fe-50a0-9e03-7d614806b0be.jpg,4ef68605-67fe-50a0-9e03-7d614806b0be,Man,2.021078587,Food
5e3d6c76-911f-5392-ba50-e8df32ed054f.jpg,5e3d6c76-911f-5392-ba50-e8df32ed054f,Man,-19.73638153,Television
3a367298-768b-5e41-a45f-23e5ef6c3856.jpg,3a367298-768b-5e41-a45f-23e5ef6c3856,Man,24.93020821,Sports
5a250cd2-63c5-5297-84c3-7bfd56244691.jpg,5a250cd2-63c5-5297-84c3-7bfd56244691,Man,10.0768261,Music
00a57d25-effe-5fff-bbfd-f151d543476e.jpg,00a57d25-effe-5fff-bbfd-f151d543476e,Man,14.3039217,Music
0b42f67c-cec2-5852-8fe4-c4d57c40a4c1.jpg,0b42f67c-cec2-5852-8fe4-c4d57c40a4c1,Man,6.314655304,Sports
0e60b3c7-ccec-56cd-a4f5-c1c4468e38ba.jpg,0e60b3c7-ccec-56cd-a4f5-c1c4468e38ba,Man,4.014886856,Food
2b373b1c-168b-50f6-bdfc-4fbaa5b95405.jpg,2b373b1c-168b-50f6-bdfc-4fbaa5b95405,Woman,24.38636208,Movies
1d57ea04-2f09-53e4-b206-3b96dc47c437.jpg,1d57ea04-2f09-53e4-b206-3b96dc47c437,Man,1.654403925,Travel
1cf56f0c-ec58-5066-a73d-dbc6e130cb1b.jpg,1cf56f0c-ec58-5066-a73d-dbc6e130cb1b,Woman,20.96134758,Opinion
1eb04e31-808a-5f52-beef-2cab693cb33a.jpg,1eb04e31-808a-5f52-beef-2cab693cb33a,Man,32.961586,Technology
2b604f91-393c-5462-bf39-8494dbfc1dca.jpg,2b604f91-393c-5462-bf39-8494dbfc1dca,Woman,10.28835392,Your Money
5c7e3eec-cf1a-5349-a266-5affa1aa35d2.jpg,5c7e3eec-cf1a-5349-a266-5affa1aa35d2,Woman,8.360996246,Science
1e19a255-8eb1-5827-96da-07e121ea61d0.jpg,1e19a255-8eb1-5827-96da-07e121ea61d0,Man,5.83184433,Movies
1ac04ae9-c8ed-57a9-a93e-c6740416b384.jpg,1ac04ae9-c8ed-57a9-a93e-c6740416b384,Man,11.68018341,Theater
3e7ad3a3-6dc6-5cbc-98b6-db0b1be2770f.jpg,3e7ad3a3-6dc6-5cbc-98b6-db0b1be2770f,Man,5.113757133,Books
01e3c31e-881c-5d98-b27b-193b53d849d2.jpg,01e3c31e-881c-5d98-b27b-193b53d849d2,Man,14.373559,Books
4c4390ca-a545-56a6-b866-defcaff6b8b0.jpg,4c4390ca-a545-56a6-b866-defcaff6b8b0,Man,10.29365349,Television
5c657b11-b8d4-51d1-a0ca-e33db6459374.jpg,5c657b11-b8d4-51d1-a0ca-e33db6459374,Man,8.749444008,Opinion
1d98ce96-76fd-5b27-a16a-e7bc529d8e59.jpg,1d98ce96-76fd-5b27-a16a-e7bc529d8e59,Man,-6.209262848,Food
02b29fbb-4a5d-5303-965b-688bf89762a2.jpg,02b29fbb-4a5d-5303-965b-688bf89762a2,Man,-1.984413385,Theater
4b8ba3ad-8b7b-54c1-be2c-18321c3ff9f9.jpg,4b8ba3ad-8b7b-54c1-be2c-18321c3ff9f9,Man,4.896176815,Technology
5ad583f3-ee57-5b4a-8505-2bf0be5d3d12.jpg,5ad583f3-ee57-5b4a-8505-2bf0be5d3d12,Man,18.74409103,Music
1e447c23-bb36-5f8a-b80c-34069b307dc9.jpg,1e447c23-bb36-5f8a-b80c-34069b307dc9,Woman,3.247296095,Economy
0f4a5db2-d49e-52bd-857d-79d64a82511e.jpg,0f4a5db2-d49e-52bd-857d-79d64a82511e,Man,6.809303761,Media
3d116464-3e9e-54f4-b361-92ff6b17fa53.jpg,3d116464-3e9e-54f4-b361-92ff6b17fa53,Man,14.91789722,Opinion
0eb5ebcf-bf06-5a6b-bcf3-4f802719c5d4.jpg,0eb5ebcf-bf06-5a6b-bcf3-4f802719c5d4,Man,13.91817284,Music
1f1d09f9-84a7-551f-8cdd-c5f0e665752d.jpg,1f1d09f9-84a7-551f-8cdd-c5f0e665752d,Man,16.58845711,Books
4d005674-dd64-5c6e-8890-298b6bbe9b56.jpg,4d005674-dd64-5c6e-8890-298b6bbe9b56,Man,31.40135956,Style
2b4d79b6-641a-533b-bca1-c7331c5e0391.jpg,2b4d79b6-641a-533b-bca1-c7331c5e0391,Man,-6.045347214,Opinion
2b304071-fc65-5278-9866-1e7de3394084.jpg,2b304071-fc65-5278-9866-1e7de3394084,Man,3.147097826,Movies
4aa5efa8-d88b-550d-a93c-d2c78f6b62b2.jpg,4aa5efa8-d88b-550d-a93c-d2c78f6b62b2,Man,36.12552643,Economy
0aee9d80-57ed-5638-b7f4-fa1e0ebbce02.jpg,0aee9d80-57ed-5638-b7f4-fa1e0ebbce02,Man,4.491636276,Style
1a3dbd1c-e77f-5985-924a-af1fec289ed1.jpg,1a3dbd1c-e77f-5985-924a-af1fec289ed1,Man,-2.918104172,Opinion
5c6054d0-317d-5c43-89d1-64cc7e30239b.jpg,5c6054d0-317d-5c43-89d1-64cc7e30239b,Man,6.445231915,Music
1cf2d861-1f66-5747-be2c-7feb41fb4ba3.jpg,1cf2d861-1f66-5747-be2c-7feb41fb4ba3,Man,19.98847961,Dance
5b28d2ba-104f-5aa3-82f7-df260e3856b9.jpg,5b28d2ba-104f-5aa3-82f7-df260e3856b9,Man,-32.08392334,Music
2acbefea-905d-5771-8474-bdaca34c49fe.jpg,2acbefea-905d-5771-8474-bdaca34c49fe,Man,-4.542581081,Books
4b748cfb-6b2b-53b9-9271-67a8c7076623.jpg,4b748cfb-6b2b-53b9-9271-67a8c7076623,Man,29.10003662,Music
3aeeb0b0-c01d-5df2-b33c-6584cd7b3c2c.jpg,3aeeb0b0-c01d-5df2-b33c-6584cd7b3c2c,Man,-22.58018875,Opinion
2a9d24d9-1afc-5f50-a9b3-6f1d70ad24f5.jpg,2a9d24d9-1afc-5f50-a9b3-6f1d70ad24f5,Woman,8.618690491,Music
2e9065bb-64ea-5e62-8018-36daf60c923b.jpg,2e9065bb-64ea-5e62-8018-36daf60c923b,Man,24.73461723,Movies
4afd6cd9-7eef-5435-a66d-0c87ef53d751.jpg,4afd6cd9-7eef-5435-a66d-0c87ef53d751,Man,8.496044159,Opinion
4a7f017c-2e9a-5da4-bf88-d252b54402a2.jpg,4a7f017c-2e9a-5da4-bf88-d252b54402a2,Man,17.97108459,Health
0b4f27bf-a81d-5e9f-a366-3f233c1d0651.jpg,0b4f27bf-a81d-5e9f-a366-3f233c1d0651,Man,5.009113789,Your Money
0be026d0-7c23-5b17-aa86-d564d6f25239.jpg,0be026d0-7c23-5b17-aa86-d564d6f25239,Man,4.088063717,Sports
0eae70b9-851a-5624-8048-6f7c41c7e8a6.jpg,0eae70b9-851a-5624-8048-6f7c41c7e8a6,Man,-4.463843822,Music
6b7bf874-15e2-5f8d-9518-7b84b67001b8.jpg,6b7bf874-15e2-5f8d-9518-7b84b67001b8,Woman,9.792798996,Television
5fe92675-f889-57ff-8049-58bd9236fefe.jpg,5fe92675-f889-57ff-8049-58bd9236fefe,Man,-14.73591805,Art & Design
0f13877c-b12a-5b77-8f44-9acea0b5c16a.jpg,0f13877c-b12a-5b77-8f44-9acea0b5c16a,Man,-5.40397501,Movies
3cfd424f-1cf1-5ff6-aab7-278bdcda14da.jpg,3cfd424f-1cf1-5ff6-aab7-278bdcda14da,Man,11.19643497,Food
3c75e61a-108d-5545-80a2-e3b60c047042.jpg,3c75e61a-108d-5545-80a2-e3b60c047042,Man,3.254818439,Television
5bdd20e9-3e44-5d52-9815-9b29b97641e7.jpg,5bdd20e9-3e44-5d52-9815-9b29b97641e7,Woman,-2.36005497,Movies
2f8f2f17-eb9e-57a2-87aa-7178ecd84b60.jpg,2f8f2f17-eb9e-57a2-87aa-7178ecd84b60,Man,-3.605698586,Movies
1cee5796-376e-5c16-b923-64739b39ea3f.jpg,1cee5796-376e-5c16-b923-64739b39ea3f,Man,17.32096863,Opinion
3a2bcf2f-c3c7-5c2c-aaff-e070cc0c68c6.jpg,3a2bcf2f-c3c7-5c2c-aaff-e070cc0c68c6,Man,4.392506599,Movies
003ae04e-cecc-5802-8e93-758d9be3d839.jpg,003ae04e-cecc-5802-8e93-758d9be3d839,Man,-0.648635387,Movies
1b67fef7-6984-533f-ad05-5409590bba4d.jpg,1b67fef7-6984-533f-ad05-5409590bba4d,Man,5.738114357,Sports
0f74e59d-c0e4-57be-b933-b0797c85fb25.jpg,0f74e59d-c0e4-57be-b933-b0797c85fb25,Woman,-2.60561347,Theater
5ddc4458-b03e-5365-a02e-65672f00d065.jpg,5ddc4458-b03e-5365-a02e-65672f00d065,Woman,4.879032135,Art & Design
2b804367-a231-5522-a652-db7df15766e4.jpg,2b804367-a231-5522-a652-db7df15766e4,Man,14.54423141,Art & Design
0b1f9b25-42ac-516a-864d-9acfc721346b.jpg,0b1f9b25-42ac-516a-864d-9acfc721346b,Man,14.36736488,Dance
0dfecbde-8ff6-5835-ab71-51b471767ea1.jpg,0dfecbde-8ff6-5835-ab71-51b471767ea1,Man,16.85444069,Real Estate
6a9d41ab-d38a-56aa-bc88-c1fbe84ab1ef.jpg,6a9d41ab-d38a-56aa-bc88-c1fbe84ab1ef,Man,14.46724987,Music
4a86024e-2153-51e3-913e-c13ba8691cf1.jpg,4a86024e-2153-51e3-913e-c13ba8691cf1,Man,-13.92394161,Opinion
1b6dbf36-443d-5789-ac90-6ac708fc2833.jpg,1b6dbf36-443d-5789-ac90-6ac708fc2833,Man,30.14519119,Technology
1d35cbfc-c30a-55de-85db-a17b60f92dd4.jpg,1d35cbfc-c30a-55de-85db-a17b60f92dd4,Woman,5.558241367,Theater
0d5e71b0-266f-52f5-89f6-7749eaa8737b.jpg,0d5e71b0-266f-52f5-89f6-7749eaa8737b,Man,8.25496006,Style
4bbfe621-ea80-5155-8e39-3fe05eb6b8ac.jpg,4bbfe621-ea80-5155-8e39-3fe05eb6b8ac,Man,1.948733211,Music
4c56303a-46c1-5a18-83de-8ad62adbc725.jpg,4c56303a-46c1-5a18-83de-8ad62adbc725,Man,12.62480164,Economy
2d57c5f9-fd2d-5893-8d62-5512a050a8dc.jpg,2d57c5f9-fd2d-5893-8d62-5512a050a8dc,Man,32.73546529,Sports
3a474a55-d2e6-5fd0-84e8-79cf04571120.jpg,3a474a55-d2e6-5fd0-84e8-79cf04571120,Man,0.240223601,Opinion
3e2bae33-1c01-5fed-bd56-170d6e1d96b8.jpg,3e2bae33-1c01-5fed-bd56-170d6e1d96b8,Man,-0.711049974,Books
4c2f5383-f7e2-57c3-b5ff-47b5bf6f0293.jpg,4c2f5383-f7e2-57c3-b5ff-47b5bf6f0293,Man,21.77163124,Television
1f8accd2-5fd0-5bba-bce8-8ce741fe88cd.jpg,1f8accd2-5fd0-5bba-bce8-8ce741fe88cd,Man,7.344852924,Movies
5de903b5-28dd-55c0-9f3d-1fb76f014391.jpg,5de903b5-28dd-55c0-9f3d-1fb76f014391,Man,32.34729767,Art & Design
6af0bef4-f88a-5a2e-9b08-58e0e68f3432.jpg,6af0bef4-f88a-5a2e-9b08-58e0e68f3432,Man,3.96634531,Books
3df9502b-ff1c-5036-a7f2-61f343b5e1e0.jpg,3df9502b-ff1c-5036-a7f2-61f343b5e1e0,Man,-5.262606621,Books
0b2a5803-389d-551f-9670-466251fcce00.jpg,0b2a5803-389d-551f-9670-466251fcce00,Woman,0.993826926,Television
1b50d3e6-e1d0-588b-ba35-786cc7e2e8af.jpg,1b50d3e6-e1d0-588b-ba35-786cc7e2e8af,Man,12.44356346,Movies
6b3ec01e-a939-5c23-a3fb-9446aae9698f.jpg,6b3ec01e-a939-5c23-a3fb-9446aae9698f,Man,-4.004711151,Sports
4d921912-7ede-54df-a36d-66c77c081aab.jpg,4d921912-7ede-54df-a36d-66c77c081aab,Man,12.01249409,Sports
5f4f8837-3460-55e0-9071-de236d6a8079.jpg,5f4f8837-3460-55e0-9071-de236d6a8079,Woman,9.907939911,Health
06aa4f6b-2a3b-565c-bc5e-98e895cd41a3.jpg,06aa4f6b-2a3b-565c-bc5e-98e895cd41a3,Woman,17.19906616,Well
1ba0f695-8456-5dcb-a7b0-c66bcd7f6467.jpg,1ba0f695-8456-5dcb-a7b0-c66bcd7f6467,Man,12.95209599,Science
4bab4566-cabb-5db5-81f4-1dfc790e8e48.jpg,4bab4566-cabb-5db5-81f4-1dfc790e8e48,Man,-4.860431194,Fashion & Style
0bb2537f-c3d9-5be3-98eb-d497fb524282.jpg,0bb2537f-c3d9-5be3-98eb-d497fb524282,Man,8.101777077,Opinion
2ad75e02-7ab9-52fb-9aea-cfdfcf551a27.jpg,2ad75e02-7ab9-52fb-9aea-cfdfcf551a27,Man,14.84949017,Economy
1a2f9608-cd8e-558d-92ce-9fcb47dfea0f.jpg,1a2f9608-cd8e-558d-92ce-9fcb47dfea0f,Woman,1.941931605,Movies
3fe87322-6db6-5ea2-928c-0b8f11b161e3.jpg,3fe87322-6db6-5ea2-928c-0b8f11b161e3,Man,0.103118777,Fashion & Style
2eca7a7a-19d9-51a7-9c8b-9d27c4b90caf.jpg,2eca7a7a-19d9-51a7-9c8b-9d27c4b90caf,Man,-6.086895466,Food
0a1c25d9-a1d2-5027-9f6f-3577c3729909.jpg,0a1c25d9-a1d2-5027-9f6f-3577c3729909,Woman,-6.056707859,Books
5db60beb-f6b3-586d-8f03-923d7a0f9fd9.jpg,5db60beb-f6b3-586d-8f03-923d7a0f9fd9,Woman,20.73259354,Music
5e6a2ce8-32e5-5b44-a853-2874f53254ed.jpg,5e6a2ce8-32e5-5b44-a853-2874f53254ed,Woman,-13.77628708,Opinion
2d797c0d-a50d-59cb-b893-3a562ea7c18f.jpg,2d797c0d-a50d-59cb-b893-3a562ea7c18f,Man,1.415419102,Books
2e7fb3b7-7c58-5313-ba39-d846e3959f19.jpg,2e7fb3b7-7c58-5313-ba39-d846e3959f19,Man,6.846542358,Your Money
4c74e6d5-9bb9-5f65-ae08-de7da33dbe80.jpg,4c74e6d5-9bb9-5f65-ae08-de7da33dbe80,Man,1.575015068,Sports
5e3eb698-08d4-5810-a8db-3c1d5f0fb554.jpg,5e3eb698-08d4-5810-a8db-3c1d5f0fb554,Woman,-0.224120215,Opinion
03fb91f6-e0b8-5de5-ad50-d17cd9afd1cd.jpg,03fb91f6-e0b8-5de5-ad50-d17cd9afd1cd,Woman,31.04522705,Music
4f768c9c-5128-5932-91a2-7f44069778ff.jpg,4f768c9c-5128-5932-91a2-7f44069778ff,Man,9.353274345,Science
5c3f75fd-3a81-55be-955a-4ea59966e202.jpg,5c3f75fd-3a81-55be-955a-4ea59966e202,Man,17.39434052,Television
4d6c84bb-1226-51c3-a4a7-01ebced5d4f0.jpg,4d6c84bb-1226-51c3-a4a7-01ebced5d4f0,Woman,5.388245583,Books
5d88a2b0-9db5-537c-8324-8a12bcfa8c3e.jpg,5d88a2b0-9db5-537c-8324-8a12bcfa8c3e,Man,17.34951019,Movies
1f05f82c-d950-5a60-96b6-2d5aa595c021.jpg,1f05f82c-d950-5a60-96b6-2d5aa595c021,Man,-16.64081955,Economy
4d83ff89-f545-5024-b524-bfdec48e0003.jpg,4d83ff89-f545-5024-b524-bfdec48e0003,Man,6.786211967,Opinion
1ed9e358-6ba6-5126-a6ea-319edd0cfd55.jpg,1ed9e358-6ba6-5126-a6ea-319edd0cfd55,Man,3.310775042,Opinion
1a75ec75-b8a3-50ad-adeb-49ef04a3a2eb.jpg,1a75ec75-b8a3-50ad-adeb-49ef04a3a2eb,Man,17.04728889,Television
4ecfe1c5-422b-5b1f-8bc6-6197fb801774.jpg,4ecfe1c5-422b-5b1f-8bc6-6197fb801774,Woman,8.582281113,Movies
1a5d57a1-8399-5cf0-91ba-a690e452f840.jpg,1a5d57a1-8399-5cf0-91ba-a690e452f840,Man,9.025771141,Television
5b1a9700-73f5-5971-9974-847703d87838.jpg,5b1a9700-73f5-5971-9974-847703d87838,Man,4.803514481,Television
00caf4dc-1a89-590b-80c0-22b16edc59d5.jpg,00caf4dc-1a89-590b-80c0-22b16edc59d5,Man,11.39707184,Television
4cf3419b-467d-57d1-bc67-2e718f7fcc8a.jpg,4cf3419b-467d-57d1-bc67-2e718f7fcc8a,Man,-2.817600965,Health
3d423cf7-0094-5e8c-8d11-2923ec857368.jpg,3d423cf7-0094-5e8c-8d11-2923ec857368,Man,1.221516728,Sports
4c41e52b-2d83-5310-8d44-10471b0c4561.jpg,4c41e52b-2d83-5310-8d44-10471b0c4561,Man,23.52695084,Sports
3f0dc308-c390-5d8e-ab5e-1333345abd6f.jpg,3f0dc308-c390-5d8e-ab5e-1333345abd6f,Man,13.79946899,Books
4c0bd013-3fad-58d3-937f-f275182364b1.jpg,4c0bd013-3fad-58d3-937f-f275182364b1,Man,-16.1187706,Sports
2d86eb35-be2d-5c18-8507-cb6a6ca1ba2a.jpg,2d86eb35-be2d-5c18-8507-cb6a6ca1ba2a,Man,11.13806343,Movies
5a688d2a-b8d3-5429-8073-d5663af94aa2.jpg,5a688d2a-b8d3-5429-8073-d5663af94aa2,Woman,1.519139051,Theater
2fea9f60-2cc3-559d-9711-5a6c6586b552.jpg,2fea9f60-2cc3-559d-9711-5a6c6586b552,Man,6.212011337,Music
0f45b5a7-f237-5d62-9836-618b80c8a161.jpg,0f45b5a7-f237-5d62-9836-618b80c8a161,Man,27.0813942,Media
5a3a25d0-3237-5d94-84f4-486311f8d27b.jpg,5a3a25d0-3237-5d94-84f4-486311f8d27b,Man,2.610392332,Art & Design
5f1a828a-d384-5edd-8a55-5434b3a3b387.jpg,5f1a828a-d384-5edd-8a55-5434b3a3b387,Man,8.221862793,Technology
1fa6ba25-9cb0-571e-b89b-6a137a38c791.jpg,1fa6ba25-9cb0-571e-b89b-6a137a38c791,Man,18.62240028,Technology
5d93b465-852f-5dde-998e-4f8b1f77cb7c.jpg,5d93b465-852f-5dde-998e-4f8b1f77cb7c,Man,13.11318588,Television
4b008b9c-8523-5c45-ac8f-02fb02aa60cf.jpg,4b008b9c-8523-5c45-ac8f-02fb02aa60cf,Woman,4.074816227,Science
0d84a917-9ac9-580b-8f84-7891b0067bbd.jpg,0d84a917-9ac9-580b-8f84-7891b0067bbd,Man,0.076368973,Sports
5aebad66-341b-5e63-a7e0-e207c1f829d1.jpg,5aebad66-341b-5e63-a7e0-e207c1f829d1,Man,-0.18210724,Movies
4ae6ad71-6a2a-551c-bed4-7378020381da.jpg,4ae6ad71-6a2a-551c-bed4-7378020381da,Man,16.64209747,Food
5d3bae89-e2c1-5d44-b5fc-414886ac2696.jpg,5d3bae89-e2c1-5d44-b5fc-414886ac2696,Man,5.772400856,Television
0c9882df-813f-587f-8deb-f4c4d50ca78e.jpg,0c9882df-813f-587f-8deb-f4c4d50ca78e,Man,-3.900206566,Television
4b831b42-49f5-5080-b691-5b72dc2a87d6.jpg,4b831b42-49f5-5080-b691-5b72dc2a87d6,Man,34.81990433,Art & Design
1ef2f109-bb78-5a34-90d0-0669482ff833.jpg,1ef2f109-bb78-5a34-90d0-0669482ff833,Man,-11.64547253,Opinion
3d3f1673-4049-5da7-9534-9b3975a0b485.jpg,3d3f1673-4049-5da7-9534-9b3975a0b485,Man,20.72376442,Books
0f601ed1-91a1-58bd-90f4-c38e9a9ff863.jpg,0f601ed1-91a1-58bd-90f4-c38e9a9ff863,Man,-5.2423563,Opinion
3b407b46-962c-56d9-b7a8-4593d32c0b9f.jpg,3b407b46-962c-56d9-b7a8-4593d32c0b9f,Man,39.17533493,Media
3ea91c81-8a8d-539f-bd42-d82da420e7b8.jpg,3ea91c81-8a8d-539f-bd42-d82da420e7b8,Man,-15.58272648,Books
3c64c956-c9ba-561d-8471-6e878da8dbdd.jpg,3c64c956-c9ba-561d-8471-6e878da8dbdd,Man,9.681671143,Movies
1ce52cd3-4797-5f7a-bba5-8ddd550ceaca.jpg,1ce52cd3-4797-5f7a-bba5-8ddd550ceaca,Man,-3.811846256,Movies
2fd258cf-1e21-538a-968b-c226a4dd74b5.jpg,2fd258cf-1e21-538a-968b-c226a4dd74b5,Man,12.20693302,Technology
0f63b446-ae21-50b3-b0fb-53e018cc79cb.jpg,0f63b446-ae21-50b3-b0fb-53e018cc79cb,Man,5.031125069,Television
003b1bd4-e567-58de-85e3-1a87bfb452ad.jpg,003b1bd4-e567-58de-85e3-1a87bfb452ad,Woman,21.94242096,Style
1e777013-a7d7-54c1-93e2-fb5358d7f6fb.jpg,1e777013-a7d7-54c1-93e2-fb5358d7f6fb,Man,-10.38346004,Sports
0ee84373-38a1-5a7d-aa4b-dff5baaf4bd5.jpg,0ee84373-38a1-5a7d-aa4b-dff5baaf4bd5,Man,15.88862514,Opinion
