Image Name,Head-to-Body Height Ratio,image_id,section,Gender
b5386777-ba2c-5fca-b525-71f880d2d2e1.png,0.35618948,b5386777-ba2c-5fca-b525-71f880d2d2e1,Education,Woman
5d229973-a1b8-5247-bb37-3193fccbc2aa.png,0.331592015,5d229973-a1b8-5247-bb37-3193fccbc2aa,Movies,Man
4a04c1e0-6091-5dfd-bf6e-3b3f24e95cbc.png,0.43640483,4a04c1e0-6091-5dfd-bf6e-3b3f24e95cbc,Sports,Man
45069db8-1748-5b13-8783-c6f2191c6dc8.png,0.292756662,45069db8-1748-5b13-8783-c6f2191c6dc8,Dance,Woman
abca2d65-d2cd-5d2d-8193-60a58d72d87c.png,0.255435404,abca2d65-d2cd-5d2d-8193-60a58d72d87c,Opinion,Man
1a817f85-7020-5dd9-9764-305a51f442a5.png,0.269501441,1a817f85-7020-5dd9-9764-305a51f442a5,Your Money,Woman
15f8e061-6898-5f86-a42d-5d6a6a4e238c.png,0.388747185,15f8e061-6898-5f86-a42d-5d6a6a4e238c,Travel,Woman
4f532c11-fb0a-5d4a-8a68-ee4f73f7bd92.png,0.310732025,4f532c11-fb0a-5d4a-8a68-ee4f73f7bd92,Food,Man
d87f769e-3d74-557e-829b-5a2f86bf7a40.png,0.249207041,d87f769e-3d74-557e-829b-5a2f86bf7a40,Travel,Woman
1f7e0922-51e8-519a-a3d3-e695e3d898d9.png,0.37894178,1f7e0922-51e8-519a-a3d3-e695e3d898d9,Real Estate,Man
0a1d1c51-6261-5bae-8df6-86ae94ad59b7.png,0.278543464,0a1d1c51-6261-5bae-8df6-86ae94ad59b7,Fashion & Style,Man
c3a90602-23d3-5313-bfc6-4d6ed7275328.png,0.427036147,c3a90602-23d3-5313-bfc6-4d6ed7275328,Your Money,Woman
2d88756e-5d3a-558a-8ab1-6dfee44bb86e.png,0.521913501,2d88756e-5d3a-558a-8ab1-6dfee44bb86e,Style,Woman
e64cb66b-cd1f-50cf-bd38-ba4d1accd2c2.png,0.455120747,e64cb66b-cd1f-50cf-bd38-ba4d1accd2c2,Economy,Man
2f557e22-969a-5f2f-9b65-5b3b41d17f95.png,0.362466101,2f557e22-969a-5f2f-9b65-5b3b41d17f95,Opinion,Woman
4a7699bd-4bc3-51bd-b8a3-181916f44a12.png,0.476588499,4a7699bd-4bc3-51bd-b8a3-181916f44a12,Travel,Man
2fc87f87-9e9c-56fb-8aa8-812718cd3b6b.png,0.820525502,2fc87f87-9e9c-56fb-8aa8-812718cd3b6b,Real Estate,Man
2dcd5b4c-b3ab-5c40-a212-ffa749753290.png,0.128784443,2dcd5b4c-b3ab-5c40-a212-ffa749753290,Opinion,Man
6549e5af-79b6-569d-af4c-8fbf1d14796a.png,0.274641587,6549e5af-79b6-569d-af4c-8fbf1d14796a,Well,Woman
62e79e72-1d96-5d7e-a168-7343c22a9c9e.png,0.19667129,62e79e72-1d96-5d7e-a168-7343c22a9c9e,Technology,Man
1fec0426-8a4f-58c4-ba11-667143396dd9.png,0.422116913,1fec0426-8a4f-58c4-ba11-667143396dd9,Opinion,Woman
3d976cf0-8594-5d1e-9e48-30a794bbdac8.png,0.372267282,3d976cf0-8594-5d1e-9e48-30a794bbdac8,Real Estate,Man
1ec5a1b0-d658-5e14-bd76-103a60b0486a.png,0.348908692,1ec5a1b0-d658-5e14-bd76-103a60b0486a,Books,Man
4db222d5-f18f-5690-aca6-48aa86d2a636.png,0.226333418,4db222d5-f18f-5690-aca6-48aa86d2a636,Technology,Man
6a27e062-b0cd-5cde-a2ac-3237cbb2947c.png,0.383146936,6a27e062-b0cd-5cde-a2ac-3237cbb2947c,Movies,Man
812aef6a-c86e-5945-800d-2c7462d7f283.png,0.323250688,812aef6a-c86e-5945-800d-2c7462d7f283,Media,Man
74fdc0ea-fa1b-5238-a3c0-f298cc42d1a7.png,0.275689814,74fdc0ea-fa1b-5238-a3c0-f298cc42d1a7,Style,Man
00e0777d-7f68-525f-9959-ef5567613aec.png,0.343858762,00e0777d-7f68-525f-9959-ef5567613aec,Media,Man
5cad32e4-cf9d-5dfc-a09f-e66385adbf0a.png,0.233704666,5cad32e4-cf9d-5dfc-a09f-e66385adbf0a,Real Estate,Man
1a83c3a4-fac9-51bf-a5e6-177b7951b91c.png,0.37542695,1a83c3a4-fac9-51bf-a5e6-177b7951b91c,Music,Woman
b4498067-9250-5a15-ad14-13a913b0ca61.png,0.485031286,b4498067-9250-5a15-ad14-13a913b0ca61,Art & Design,Man
4d3d64f8-3f13-519a-92e6-a441e737ffa1.png,0.300228285,4d3d64f8-3f13-519a-92e6-a441e737ffa1,Technology,Woman
d86294ce-c2a1-571c-9655-74751a77f9a2.png,0.364788487,d86294ce-c2a1-571c-9655-74751a77f9a2,Music,Man
2f83f857-bf2d-5d5e-be95-7603c36ec264.png,0.42325665,2f83f857-bf2d-5d5e-be95-7603c36ec264,Television,Man
0ce90b93-b12f-5da7-98e5-8dda63073a4a.png,0.348695993,0ce90b93-b12f-5da7-98e5-8dda63073a4a,Fashion & Style,Woman
e658a82b-c527-51d9-a484-9ec700cdc955.png,0.210994665,e658a82b-c527-51d9-a484-9ec700cdc955,Technology,Woman
6f6009a4-1cc0-558c-bde6-ef11c312b131.png,0.287357367,6f6009a4-1cc0-558c-bde6-ef11c312b131,Education,Man
48cb7aa9-0e5d-50eb-af45-95cac0e0074b.png,0.53800979,48cb7aa9-0e5d-50eb-af45-95cac0e0074b,Opinion,Man
5a38f8dc-400a-5303-8f13-4a0a167d9e12.png,0.317991248,5a38f8dc-400a-5303-8f13-4a0a167d9e12,Fashion & Style,Woman
48890262-115a-5d1f-953e-6d6b3e4c72aa.png,0.378142298,48890262-115a-5d1f-953e-6d6b3e4c72aa,Media,Man
26671841-7d66-535c-8d98-034d4d45643e.png,0.214101535,26671841-7d66-535c-8d98-034d4d45643e,Music,Woman
18ab5ed6-9330-5adb-a2e8-4e955268a3c3.png,0.269813623,18ab5ed6-9330-5adb-a2e8-4e955268a3c3,Global Business,Man
ee92a9a3-d06b-59ee-97f3-adf48841fc74.png,0.301895227,ee92a9a3-d06b-59ee-97f3-adf48841fc74,Theater,Woman
4a67055a-ae26-543a-99d2-3d68ebfbf484.png,0.419133965,4a67055a-ae26-543a-99d2-3d68ebfbf484,Dance,Man
f548abba-0d50-55e8-8787-98f2557e030f.png,0.552304245,f548abba-0d50-55e8-8787-98f2557e030f,Travel,Man
e48749f0-8ba1-5764-88d7-983b333ac780.png,0.203648344,e48749f0-8ba1-5764-88d7-983b333ac780,Travel,Man
b277b363-29a2-5119-b257-3cea4d6a149e.png,0.181382841,b277b363-29a2-5119-b257-3cea4d6a149e,Media,Man
2dcb576a-0e91-52e9-923b-8dfcf39bc856.png,0.329275944,2dcb576a-0e91-52e9-923b-8dfcf39bc856,Books,Man
659ce747-fdbb-5665-a6c4-e54c2e03dbaa.png,0.346329925,659ce747-fdbb-5665-a6c4-e54c2e03dbaa,Economy,Man
4f15e041-8062-5dc8-904f-2b2bf3b96295.png,0.306915788,4f15e041-8062-5dc8-904f-2b2bf3b96295,Movies,Man
833abf3b-e141-52dc-a692-29e7446664eb.png,0.199656308,833abf3b-e141-52dc-a692-29e7446664eb,Books,Man
4dec8d88-d485-5220-93f6-e763edf1af70.png,0.243032235,4dec8d88-d485-5220-93f6-e763edf1af70,Music,Woman
1dfb7f47-2809-590d-9249-c772158a5656.png,0.325302751,1dfb7f47-2809-590d-9249-c772158a5656,Television,Woman
03acfd9a-e04d-5082-a931-11c9b5b80466.png,0.314447397,03acfd9a-e04d-5082-a931-11c9b5b80466,Opinion,Woman
05c6e81c-fb3d-5c9d-aa1e-f7f974d9a1e2.png,0.268406789,05c6e81c-fb3d-5c9d-aa1e-f7f974d9a1e2,Music,Man
9b83c584-0aec-5642-95fb-ba5b3f56435b.png,0.245480122,9b83c584-0aec-5642-95fb-ba5b3f56435b,Fashion & Style,Woman
a560f1cf-a902-5d50-b6cc-7542f43f6702.png,0.458519062,a560f1cf-a902-5d50-b6cc-7542f43f6702,Economy,Woman
00a57d25-effe-5fff-bbfd-f151d543476e.png,0.089021658,00a57d25-effe-5fff-bbfd-f151d543476e,Music,Man
6cffe7ad-050d-5e35-ab2a-e406672aed63.png,0.33852894,6cffe7ad-050d-5e35-ab2a-e406672aed63,Style,Woman
b571a142-bda0-534a-8092-eae81ca160e5.png,0.309662719,b571a142-bda0-534a-8092-eae81ca160e5,Health,Woman
5a250cd2-63c5-5297-84c3-7bfd56244691.png,0.453504479,5a250cd2-63c5-5297-84c3-7bfd56244691,Music,Man
f385253e-adf2-5cd5-866a-36569cb3d888.png,0.371257628,f385253e-adf2-5cd5-866a-36569cb3d888,Science,Man
0b42f67c-cec2-5852-8fe4-c4d57c40a4c1.png,0.344517471,0b42f67c-cec2-5852-8fe4-c4d57c40a4c1,Sports,Man
cc708269-1e52-5363-8adf-344f68c17c2e.png,0.337766953,cc708269-1e52-5363-8adf-344f68c17c2e,Education,Woman
3a367298-768b-5e41-a45f-23e5ef6c3856.png,0.213433629,3a367298-768b-5e41-a45f-23e5ef6c3856,Sports,Man
670a6c67-b2cd-5114-aaf2-0ce05261e1a5.png,0.363358721,670a6c67-b2cd-5114-aaf2-0ce05261e1a5,Real Estate,Man
2d049171-ad5e-5f85-ba8b-a153081ff649.png,0.271796455,2d049171-ad5e-5f85-ba8b-a153081ff649,Your Money,Man
5e3d6c76-911f-5392-ba50-e8df32ed054f.png,0.312246254,5e3d6c76-911f-5392-ba50-e8df32ed054f,Television,Man
c061de9c-e9f6-5666-aec0-16984e112cfb.png,0.425554804,c061de9c-e9f6-5666-aec0-16984e112cfb,Economy,Man
81fee820-3ced-591d-9a7a-7b9208dfb258.png,0.244000606,81fee820-3ced-591d-9a7a-7b9208dfb258,Travel,Man
5f476a32-6a88-58e8-b94f-0ea384a337cf.png,0.321001566,5f476a32-6a88-58e8-b94f-0ea384a337cf,Technology,Woman
3e6e8a9a-ebe9-5e15-a95f-8a5c96ef9bbd.png,0.292244551,3e6e8a9a-ebe9-5e15-a95f-8a5c96ef9bbd,Art & Design,Man
82a7e0b0-290d-5dbc-810c-3337d81aa95e.png,0.159203564,82a7e0b0-290d-5dbc-810c-3337d81aa95e,Dance,Man
a105b00d-5d43-5b2e-b4f2-d1d807ed8b33.png,0.265018035,a105b00d-5d43-5b2e-b4f2-d1d807ed8b33,Travel,Woman
b13bbf91-4942-5b94-85e0-75e6fd04ba44.png,0.255287886,b13bbf91-4942-5b94-85e0-75e6fd04ba44,Food,Man
c02b0e58-e62b-5ba5-9a2e-ec41c37e43ca.png,0.448531405,c02b0e58-e62b-5ba5-9a2e-ec41c37e43ca,Fashion & Style,Man
4ef68605-67fe-50a0-9e03-7d614806b0be.png,0.311465842,4ef68605-67fe-50a0-9e03-7d614806b0be,Food,Woman
92b29ddb-33cc-510d-90ab-b37c77a329b7.png,0.479407161,92b29ddb-33cc-510d-90ab-b37c77a329b7,Technology,Man
b7b0370e-ee94-55b5-8440-79f3da1e5e41.png,0.240847112,b7b0370e-ee94-55b5-8440-79f3da1e5e41,Theater,Man
f6c4bf07-1afb-57ab-b930-32eebac828bd.png,0.339622454,f6c4bf07-1afb-57ab-b930-32eebac828bd,Real Estate,Man
fb49fa3f-6925-5647-a48c-93fbdb9fd8d5.png,0.530129481,fb49fa3f-6925-5647-a48c-93fbdb9fd8d5,Travel,Man
a83009d5-ee37-5dda-b67a-1015d0abdc64.png,0.369804932,a83009d5-ee37-5dda-b67a-1015d0abdc64,Well,Woman
3e0687fb-58a5-5665-9c24-d0cabe710529.png,0.13083742,3e0687fb-58a5-5665-9c24-d0cabe710529,Music,Man
b0cf5f64-a4c0-5ce1-8ed1-d334b1b583b6.png,0.317568922,b0cf5f64-a4c0-5ce1-8ed1-d334b1b583b6,Travel,Woman
02cc717e-114d-5d09-9901-4f4345f68d15.png,0.396258766,02cc717e-114d-5d09-9901-4f4345f68d15,Books,Man
52cf4116-f11e-5076-a042-08ebaf12625e.png,0.450631998,52cf4116-f11e-5076-a042-08ebaf12625e,Theater,Man
b8697d0f-a694-5c46-ad56-e5c5d40018b3.png,0.16874247,b8697d0f-a694-5c46-ad56-e5c5d40018b3,Books,Man
3d6d9ba3-da58-572e-ba30-c57b1f53ad3b.png,0.438073076,3d6d9ba3-da58-572e-ba30-c57b1f53ad3b,Movies,Man
8bc3a253-fefa-5798-a5b4-3f3e310f2851.png,0.426452523,8bc3a253-fefa-5798-a5b4-3f3e310f2851,Opinion,Woman
4a1b01f8-a175-5995-99a9-b4def797574e.png,0.297767774,4a1b01f8-a175-5995-99a9-b4def797574e,Sports,Man
1fa467c3-847c-5f70-ae80-197ed52ed00c.png,0.501973622,1fa467c3-847c-5f70-ae80-197ed52ed00c,Opinion,Man
7531a484-7e2c-5be9-bc98-74e968c44fde.png,0.569044657,7531a484-7e2c-5be9-bc98-74e968c44fde,Science,Man
520fa6b9-94ae-57ae-82c4-3e7ea47a444c.png,0.955192041,520fa6b9-94ae-57ae-82c4-3e7ea47a444c,Your Money,Man
b33a9e12-71be-5230-a4a5-4f6f76c3eef9.png,0.297477218,b33a9e12-71be-5230-a4a5-4f6f76c3eef9,Health,Man
c79a9a0d-fa17-59d3-8c9b-30c426f64dc2.png,0.335442379,c79a9a0d-fa17-59d3-8c9b-30c426f64dc2,Fashion & Style,Man
865cb7ac-209e-536d-b38a-d3f24d6e4975.png,0.193901185,865cb7ac-209e-536d-b38a-d3f24d6e4975,Food,Man
932eb8f4-4573-51f9-bda5-39b4fc90380a.png,0.29621698,932eb8f4-4573-51f9-bda5-39b4fc90380a,Food,Man
b07562bb-549d-59e6-a9da-a9d4f83f7f63.png,0.333931605,b07562bb-549d-59e6-a9da-a9d4f83f7f63,Well,Woman
1ac04ae9-c8ed-57a9-a93e-c6740416b384.png,0.47684364,1ac04ae9-c8ed-57a9-a93e-c6740416b384,Theater,Man
1e19a255-8eb1-5827-96da-07e121ea61d0.png,0.323835804,1e19a255-8eb1-5827-96da-07e121ea61d0,Movies,Man
fd6310d0-d21d-5cc9-85d2-1e738e337248.png,0.508652838,fd6310d0-d21d-5cc9-85d2-1e738e337248,Art & Design,Man
41222541-79e0-5b6e-b40e-0fdd8ca04645.png,0.190280532,41222541-79e0-5b6e-b40e-0fdd8ca04645,Fashion & Style,Man
3e7ad3a3-6dc6-5cbc-98b6-db0b1be2770f.png,0.396994981,3e7ad3a3-6dc6-5cbc-98b6-db0b1be2770f,Books,Man
3ae4cd84-a1b6-56ea-a396-b182504c27ed.png,0.493382699,3ae4cd84-a1b6-56ea-a396-b182504c27ed,Your Money,Woman
6955d223-550d-5a7d-bb99-2aa6a172b098.png,0.310764256,6955d223-550d-5a7d-bb99-2aa6a172b098,Global Business,Man
80adc65b-a64f-50b3-beb1-27e719e9459b.png,0.331189518,80adc65b-a64f-50b3-beb1-27e719e9459b,Media,Man
de6fabf6-514a-5168-a4a3-bf523bc49164.png,0.353317795,de6fabf6-514a-5168-a4a3-bf523bc49164,Global Business,Man
5c7e3eec-cf1a-5349-a266-5affa1aa35d2.png,0.268919478,5c7e3eec-cf1a-5349-a266-5affa1aa35d2,Science,Man
ac43eb57-a2c5-5b35-9548-3876f6153348.png,0.348439732,ac43eb57-a2c5-5b35-9548-3876f6153348,Science,Man
0e60b3c7-ccec-56cd-a4f5-c1c4468e38ba.png,0.333463532,0e60b3c7-ccec-56cd-a4f5-c1c4468e38ba,Food,Man
e300e6a2-7b60-525e-8ad2-5ccae4bad7cd.png,0.358077681,e300e6a2-7b60-525e-8ad2-5ccae4bad7cd,Art & Design,Man
2b373b1c-168b-50f6-bdfc-4fbaa5b95405.png,0.371392734,2b373b1c-168b-50f6-bdfc-4fbaa5b95405,Movies,Man
f6423c14-b7f2-5ad8-bbd0-0438487ce35f.png,0.448893407,f6423c14-b7f2-5ad8-bbd0-0438487ce35f,Well,Man
1eb04e31-808a-5f52-beef-2cab693cb33a.png,0.323329375,1eb04e31-808a-5f52-beef-2cab693cb33a,Technology,Man
2b604f91-393c-5462-bf39-8494dbfc1dca.png,0.322452973,2b604f91-393c-5462-bf39-8494dbfc1dca,Your Money,Man
2c986d7e-4787-5c54-bc53-6a7867874741.png,0.309959987,2c986d7e-4787-5c54-bc53-6a7867874741,Media,Man
1d57ea04-2f09-53e4-b206-3b96dc47c437.png,0.197285432,1d57ea04-2f09-53e4-b206-3b96dc47c437,Travel,Man
1cf56f0c-ec58-5066-a73d-dbc6e130cb1b.png,0.658247954,1cf56f0c-ec58-5066-a73d-dbc6e130cb1b,Opinion,Woman
773c09e2-cda0-5eb3-afa9-9284f8d21519.png,0.625917851,773c09e2-cda0-5eb3-afa9-9284f8d21519,Style,Man
3ae016be-6e02-59a7-9c8f-45e2232b1174.png,0.874268395,3ae016be-6e02-59a7-9c8f-45e2232b1174,Real Estate,Woman
1f1d09f9-84a7-551f-8cdd-c5f0e665752d.png,0.290889406,1f1d09f9-84a7-551f-8cdd-c5f0e665752d,Books,Man
55fab1c0-30c8-5079-94ea-fb8be1d44e3e.png,0.366800778,55fab1c0-30c8-5079-94ea-fb8be1d44e3e,Health,Woman
4d005674-dd64-5c6e-8890-298b6bbe9b56.png,0.194740484,4d005674-dd64-5c6e-8890-298b6bbe9b56,Style,Man
61b8f8fb-868d-59e3-bdae-e318a358c4f4.png,0.251843905,61b8f8fb-868d-59e3-bdae-e318a358c4f4,Opinion,Man
3d116464-3e9e-54f4-b361-92ff6b17fa53.png,0.32901755,3d116464-3e9e-54f4-b361-92ff6b17fa53,Opinion,Man
51922de1-2bda-5854-bb9e-49135f53cc45.png,0.34342816,51922de1-2bda-5854-bb9e-49135f53cc45,Health,Woman
d0d40d97-5ac5-5dbf-8bbc-a56bccdef6a7.png,0.244735676,d0d40d97-5ac5-5dbf-8bbc-a56bccdef6a7,Economy,Man
5ad583f3-ee57-5b4a-8505-2bf0be5d3d12.png,0.20028357,5ad583f3-ee57-5b4a-8505-2bf0be5d3d12,Music,Woman
1e447c23-bb36-5f8a-b80c-34069b307dc9.png,0.24694191,1e447c23-bb36-5f8a-b80c-34069b307dc9,Economy,Woman
021f6e4c-5d87-5bec-9f45-bde90ae3074d.png,0.23503333,021f6e4c-5d87-5bec-9f45-bde90ae3074d,Dance,Man
0f4a5db2-d49e-52bd-857d-79d64a82511e.png,0.289127637,0f4a5db2-d49e-52bd-857d-79d64a82511e,Media,Woman
1ca4bdd5-f4ef-55f2-9ca6-2cdfde84ae99.png,0.243934533,1ca4bdd5-f4ef-55f2-9ca6-2cdfde84ae99,Education,Man
8ce0dce4-5ab4-5ac6-b820-8bc271ccf8a3.png,0.110880315,8ce0dce4-5ab4-5ac6-b820-8bc271ccf8a3,Well,Woman
1d98ce96-76fd-5b27-a16a-e7bc529d8e59.png,0.406183512,1d98ce96-76fd-5b27-a16a-e7bc529d8e59,Food,Man
4b8ba3ad-8b7b-54c1-be2c-18321c3ff9f9.png,0.504132564,4b8ba3ad-8b7b-54c1-be2c-18321c3ff9f9,Technology,Man
17fa5c67-4820-5d5a-8880-53e19711f985.png,0.289150275,17fa5c67-4820-5d5a-8880-53e19711f985,Global Business,Man
60fb3cac-e5fc-5bc9-a030-209e0e9a134a.png,0.475584749,60fb3cac-e5fc-5bc9-a030-209e0e9a134a,Style,Woman
e1c50e7f-df7c-52be-bed8-6ac6e76e1a0d.png,0.282554052,e1c50e7f-df7c-52be-bed8-6ac6e76e1a0d,Well,Woman
693585e1-3125-5e1b-acf2-2bb5c3112051.png,0.264865139,693585e1-3125-5e1b-acf2-2bb5c3112051,Travel,Man
02b29fbb-4a5d-5303-965b-688bf89762a2.png,0.157964912,02b29fbb-4a5d-5303-965b-688bf89762a2,Theater,Man
bd02111e-f938-526a-94c4-b17ec329bcec.png,0.442447057,bd02111e-f938-526a-94c4-b17ec329bcec,Travel,Woman
46c63d33-ee53-59d0-b793-00266726f781.png,0.961067614,46c63d33-ee53-59d0-b793-00266726f781,Food,Woman
8d580626-092d-5dab-a727-b09fa60f300e.png,0.34950567,8d580626-092d-5dab-a727-b09fa60f300e,Art & Design,Woman
01e3c31e-881c-5d98-b27b-193b53d849d2.png,0.25046123,01e3c31e-881c-5d98-b27b-193b53d849d2,Books,Man
